ID,Reviews,Label
Train_User_144,The bed was uncomfortable It was close walking distance to everything,Excellent
Train_User_145,"Good: Staff was great, room small but clean and organized well. Location to TD Garden and restaurants awesome.",Excellent
Train_User_146,Good: Perfect location if you're attending an even at the Garden. Very short walk,Excellent
Train_User_147,Good: Great location. Extremely comfortable bed and pillows. Wonderful friendly staff.,Excellent
Train_User_148,Bad: The bed platforms! Perhaps if they were painted white they would become part of the bed and maybe missed a little more! They are now the colour of the carpet - beware!. Good: The staff! Very helpful and welcoming and happy! Loved the L'octaine toiletries. Free bikes were a good idea too but it rained during my visit.,Excellent
Train_User_149,Bad: Buffet food.,Excellent
Train_User_150,"Loved this place! If you are looking for a chain hotel, THIS IS NOT for you. If you are looking for different, unique, friendly, fun...then this is it. We chose the little room with Queen bed, no windows..and it was GREAT. Best bed I've slept in while traveling in a long long time. Although there are internal hotel noises every once and a while..it was by no means disturbing or loud. Location was awesome! We mainly hung out on Decatour street/Jackson square/French market..but even bourbon street was a short walk. Hotel staff is very knowledgeable about places to eat and things to do. We didn't drive here so no idea about parking or valet. Staff was extremely friendly. It's just a super little gem in a crazy town.",Excellent
Train_User_151,"Great hotel. So much more character than staying in one of the big chain hotels. The building was a transformed warehouse, so walls are old brick, floors are resurfaced wood, etc. Very Cool. Super helpful staff. Great coffee shop restaurant downstairs. Definitely will return.",Excellent
Train_User_152,Nice hotel with a great restaurant! Only thing that would have been nice to have it a bathtub rather than just a shower.,Excellent
Train_User_153,"Pros- Great customer service, comfortable beds, clean rooms, fantastic room style/decor and safe area. Cons- no pool, no meals available, just a few pastry type items at the bar/lobby",Excellent
Train_User_154,"The young, hip hotel guests probaby cringed when they saw me schlep my 4, 6, and 8 year olds through the front door and I immediately realized our family was not the hotel's target demographic, but we LOVED this place. As a former New Orleans resident, this is as local as you can get. Compar Lapin was unbelievable and my children could not get enough of their homemade pasta and gnocchi and probably would have gone home with our server, Clare (that is how much they liked her). The head cocktail crafter, Abby, was super friendly and insanely adorable and her staff was extremely talented and helpful. The room was so comfortable my children slept almost two hours past their norm, which was probably appreciated by the majority of guests who had been tearing up their livers the night before. We did not use maid service so my only suggestion would be a little more counter space in the bath and more towels. Other than that, it was perfect.",Excellent
Train_User_155,"Bad: Better return from the slots!!. Good: Bed excellent, pillows good, shower good with strong flow and hot. Very well maintained public spaces with lots of wood panelling. The piece of the Berlin Wall was quite interesting and all at a very good price.",Excellent
Train_User_156,Bad: Thumping music all night long. So loud the windows vibrated.,Average
Train_User_157,Bad: Losing money lol. Good: I like the attitude and service from the staff...i enjoy the atmosphere and the food,Excellent
Train_User_158,"Good: The staff at the place is extremely friendly.Paradise Restaurant buffet good selection, good food, and reasonable cost.",Good
Train_User_159,"Bad: The room I booked was a non-smoking but when we got to the hotel, the gentleman at the counter said they didn't have any and have not had any available for several days. The guy then said that in order for me to get my money back, I'd have to go through the third party that I booked the room through. Good: Nothing",Bad
Train_User_160,Good: HELPFUL STAFF,Good
Train_User_161,Bad: That the tv would not switch to the input channel. I wasn't able to use the HDMI port on the TV. Good: The company I had with me. Lol,Good
